INT	INT	INT	STRING	INT	INT	INT
10300401	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Hung Hång	0	1	0
10300402	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Hung Hång	0	1	0
10300403	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Hung Hång	0	1	0
10300404	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10300405	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10300406	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10300407	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10300408	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10300409	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10300410	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10300411	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10300412	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10300413	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10300414	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10300415	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10300416	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10300417	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10300418	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10300419	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10300420	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10300421	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10301000	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Hung Hång	0	1	0
10301001	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Hung Hång	0	1	0
10301100	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301101	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301102	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301103	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301104	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301105	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301106	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301107	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301108	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301109	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301110	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301111	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301198	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Hung Hång	0	1	0
10301199	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Hung Hång	0	1	0
10301200	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301201	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301202	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301203	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301204	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301205	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301206	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301207	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301208	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301209	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301210	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301211	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301400	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Hung Hång	0	1	0
10301401	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Hung Hång	0	1	0
10301402	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Hung Hång	0	1	0
10301403	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Hung Hång	0	1	0
10301404	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Hung Hång	0	1	0
10301405	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Hung Hång	0	1	0
10301406	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Hung Hång	0	1	0
10301407	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Hung Hång	0	1	0
10301408	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301409	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301410	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301411	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301412	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301413	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301414	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301415	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301416	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301417	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301418	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301419	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301420	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301421	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301422	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301423	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301424	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301425	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301426	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301427	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301428	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301429	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301430	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301431	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301432	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301433	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301434	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301435	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301436	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301437	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301438	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301439	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301440	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10301441	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10301442	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng b¸ giäm t¯c	0	1	0
10301443	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10302000	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302001	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302002	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302003	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302004	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302005	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302006	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302007	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302008	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302009	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302010	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302011	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302100	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302101	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® hút khí cüa ð¯i phß½ng	0	1	0
10302102	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302103	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302104	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® hút khí cüa ð¯i phß½ng	0	1	0
10302105	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302106	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302107	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® hút khí cüa ð¯i phß½ng	0	1	0
10302108	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302109	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302110	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® hút khí cüa ð¯i phß½ng	0	1	0
10302111	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302200	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302201	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10302202	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302203	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302204	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10302205	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302206	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302207	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10302208	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302209	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302210	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10302211	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302400	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302401	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302402	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302403	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302404	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302405	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302406	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302407	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302408	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302409	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302410	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302411	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10302412	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302413	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® hút khí cüa ð¯i phß½ng	0	1	0
10302414	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302415	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302416	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® hút khí cüa ð¯i phß½ng	0	1	0
10302417	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302418	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302419	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® hút khí cüa ð¯i phß½ng	0	1	0
10302420	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302421	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302422	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10302423	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302424	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302425	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10302426	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302427	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302428	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10302429	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302430	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302431	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® hút khí cüa ð¯i phß½ng	0	1	0
10302432	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302433	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302434	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® hút khí cüa ð¯i phß½ng	0	1	0
10302435	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302436	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302437	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® hút khí cüa ð¯i phß½ng	0	1	0
10302438	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302439	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302440	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10302441	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302442	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302443	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10302444	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10302445	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10302446	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10302447	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10303000	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10303001	-1	-1	#c00ff00 trang b¸: sau khi ðánh trúng ð¯i phß½ng s¨ có tï l® bÕo phát Phçn Lñc	0	1	0
10303100	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10303101	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10303102	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10303103	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10303104	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10303105	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10303106	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10303107	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10303108	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10303109	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10303110	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
10303111	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái Phá Tri«n	0	1	0
10303200	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® H¤p Huyªt cüa ð¯i phß½ng	0	1	0
10303201	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái ðä nµ	0	1	0
10303202	-1	-1	#c00ff00Trang b¸: Khi ðánh trúng có tï l® khiªn ð¯i phß½ng r½i vào trÕng thái suy nhßþc	0	1	0
