INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
10112044	1	1	12	44	3	388	1	-1	-1	青龍護腕	88	青色護腕，為東方青龍所守護，萬物不侵，法力無邊。	2730	2730	222	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	139	-1	139	-1	-1	-1	Cuff4_1	护腕	2203	2000	0
10112045	1	1	12	45	3	429	1	-1	-1	聖靈之腕	93	女媧補天時用的五彩石磯所造，吸收日月精華，賦有無窮靈力。	3320	3320	229	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	146	-1	146	-1	-1	-1	Cuff4_6	护腕	2204	2000	0
10112046	1	1	12	46	3	429	1	-1	-1	幽冥魔腕	93	來自冥間，地獄之火燒練而成，怨氣濃重，魔性強大。	3320	3320	229	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	146	-1	146	-1	-1	-1	Cuff4_6	护腕	2205	2000	0
10112047	1	1	12	47	3	429	1	-1	-1	憐憫之腕	93	佛家最為貴重的物品，可與使用者相互感應。	3320	3320	229	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	146	-1	146	-1	-1	-1	Cuff4_6	护腕	2206	2000	0
10112048	1	1	12	48	3	429	1	-1	-1	霓雲羽腕	98	據說是九天仙女為大地祈福跳舞時所用，是可遇不可求的極品。	3720	3720	235	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	154	-1	154	-1	-1	-1	Cuff4_6	护腕	2207	2000	0
10112049	1	1	12	49	3	429	1	-1	-1	九寶天腕	98	上有九寶華文，受到天地精華的凝煉，靈氣異常。	3720	3720	235	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	154	-1	154	-1	-1	-1	Cuff4_6	护腕	2208	2000	0
10112050	1	1	12	50	3	429	1	-1	-1	歸元神腕	98	上古神物，生於天地混沌之時，有凝神歸元，起死回生之用。	3720	3720	235	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	154	-1	154	-1	-1	-1	Cuff4_6	护腕	2209	2000	0
10112100	1	1	12	100	3	78	1	-1	-1	破裹手	1	新手防具，沒有什麼價值。（右鍵點擊即可裝備）	20	20	114	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	4	-1	-1	-1	Cuff1_2	护腕	18	2000	0
10113000	1	1	13	0	2	5	1	-1	-1	布衫	1	最初級防具，隨處可見，普通至極。（右鍵點擊即可裝備）	20	20	114	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	13	-1	-1	-1	Cloth3_4	衣服	9	2000	0
10113001	1	1	13	1	2	5	1	-1	-1	粗布衣	8	粗布做的衣服，適合初入江湖者使用。	90	90	122	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	29	-1	-1	-1	Cloth3_4	衣服	2210	2000	0
10113002	1	1	13	2	2	243	1	-1	-1	麻布衣	8	麻布做的衣服，適合初入江湖者使用。	90	90	122	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	29	-1	-1	-1	Cloth3_5	衣服	2211	2000	0
10113003	1	1	13	3	2	243	1	-1	-1	棉布衣	8	棉布做的衣服，適合初入江湖者使用。	90	90	122	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	29	-1	-1	-1	Cloth3_5	衣服	2212	2000	0
10113004	1	1	13	4	2	8	1	-1	-1	紗絨衣	18	紗絨做的衣服，精緻無比，華美舒適。	127	127	135	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53	-1	53	-1	-1	-1	Cloth3_12	衣服	2213	2000	0
10113005	1	1	13	5	2	8	1	-1	-1	絹絲衣	18	絹絲做的衣服，精緻無比，華美舒適。	127	127	135	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	53	-1	53	-1	-1	-1	Cloth3_12	衣服	2214	2000	0
10113006	1	1	13	6	2	252	1	-1	-1	錦帛衣	28	錦帛做的衣服，美輪美奐，典雅華貴。	247	247	147	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77	-1	77	-1	-1	-1	Cloth4_1	衣服	2215	2000	0
10113007	1	1	13	7	2	261	1	-1	-1	絲綢衣	28	綢緞做的衣服，美輪美奐，典雅華貴。	247	247	147	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77	-1	77	-1	-1	-1	Cloth4_2	衣服	2216	2000	0
10113008	1	1	13	8	2	252	1	-1	-1	綾羅衣	28	綾羅做的衣服，美輪美奐，典雅華貴。	247	247	147	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77	-1	77	-1	-1	-1	Cloth4_1	衣服	2217	2000	0
10113009	1	1	13	9	2	130	1	-1	-1	狼牙衣	38	鑲有狼牙的衣服，初露鋒芒，堅固有力。	433	433	160	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	101	-1	101	-1	-1	-1	Cloth4_8	衣服	2218	2000	0
10113010	1	1	13	10	2	149	1	-1	-1	狼爪衣	38	鑲有狼爪的衣服，初露鋒芒，堅固有力。	433	433	160	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	101	-1	101	-1	-1	-1	Cloth4_10	衣服	2219	2000	0
10113011	1	1	13	11	2	130	1	-1	-1	狼皮衣	38	狼皮做的衣服，初露鋒芒，堅固有力。	433	433	160	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	101	-1	101	-1	-1	-1	Cloth4_8	衣服	2220	2000	0
10113012	1	1	13	12	2	257	1	-1	-1	虎牙衣	48	鑲有虎牙的衣服，鋒芒畢露，霸氣十足。	722	722	172	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	125	-1	125	-1	-1	-1	Cloth4_11	衣服	2221	2000	0
10113013	1	1	13	13	2	257	1	-1	-1	虎爪衣	48	鑲有虎爪的衣服，鋒芒畢露，霸氣十足。	722	722	172	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	125	-1	125	-1	-1	-1	Cloth4_11	衣服	2222	2000	0
10113014	1	1	13	14	2	257	1	-1	-1	虎皮衣	48	虎皮做的衣服，鋒芒畢露，霸氣十足。	722	722	172	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	125	-1	125	-1	-1	-1	Cloth4_11	衣服	2223	2000	0
10113015	1	1	13	15	2	250	1	-1	-1	蛟龍衣	58	蛟龍皮和銀絲線合制而成，觸感柔軟，有很強的防禦能力。	1070	1070	185	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	-1	149	-1	-1	-1	Cloth5_4	衣服	2224	2000	0
10113016	1	1	13	16	2	250	1	-1	-1	烏蠶衣	58	烏蠶絲和銀絲線合制而成，觸感柔軟，有很強的防禦能力。	1070	1070	185	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	-1	149	-1	-1	-1	Cloth5_4	衣服	2225	2000	0
10113017	1	1	13	17	2	14	1	-1	-1	蒼蟒衣	58	蟒蛇皮和銀絲線合制而成，觸感柔軟，有很強的防禦能力。	1070	1070	185	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	-1	149	-1	-1	-1	Cloth5_5	衣服	2226	2000	0
10113018	1	1	13	18	2	247	1	-1	-1	天樞衣	68	衣身繪有天樞星圖，玄妙無比。	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_1	衣服	2227	2000	0
10113019	1	1	13	19	2	247	1	-1	-1	天璣衣	68	衣身繪有天璣星圖，玄妙無比。	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_1	衣服	2228	2000	0
10113020	1	1	13	20	2	247	1	-1	-1	天璿衣	68	衣身繪有天璿星圖，玄妙無比。	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_1	衣服	2229	2000	0
10113021	1	1	13	21	2	266	1	-1	-1	天權衣	68	衣身繪有天權星圖，玄妙無比。	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_2	衣服	2230	2000	0
10113022	1	1	13	22	2	266	1	-1	-1	瑤光衣	68	衣身繪有瑤光星圖，玄妙無比。	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_2	衣服	2231	2000	0
10113023	1	1	13	23	2	266	1	-1	-1	開陽衣	68	衣身繪有開陽星圖，玄妙無比。	1465	1465	197	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	173	-1	173	-1	-1	-1	Cloth6_2	衣服	2232	2000	0
10113024	1	1	13	24	2	146	1	-1	-1	貪狼衣	74	傳為貪狼星君所造，仙氣環繞，光彩奪目。	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_5	衣服	2233	2000	0
10113025	1	1	13	25	2	146	1	-1	-1	巨門衣	74	傳為巨門星君所造，仙氣環繞，光彩奪目。	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_5	衣服	2234	2000	0
10113026	1	1	13	26	2	132	1	-1	-1	祿存衣	74	傳為祿存星君所造，仙氣環繞，光彩奪目。	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_13	衣服	2235	2000	0
10113027	1	1	13	27	2	132	1	-1	-1	文曲衣	74	傳為文曲星君所造，仙氣環繞，光彩奪目。	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_13	衣服	2236	2000	0
10113028	1	1	13	28	2	4	1	-1	-1	破軍衣	74	傳為破軍星君所造，仙氣環繞，光彩奪目。	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_15	衣服	2237	2000	0
10113029	1	1	13	29	2	4	1	-1	-1	武曲衣	74	傳為武曲星君所造，仙氣環繞，光彩奪目。	1775	1775	205	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	-1	188	-1	-1	-1	Cloth6_15	衣服	2238	2000	0
10113030	1	1	13	30	2	122	1	-1	-1	如來衣	79	如來佛祖遺落世間的衣服，經文護體，刀槍不入。	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	衣服	2239	2000	0
10113031	1	1	13	31	2	122	1	-1	-1	龍女衣	79	東海龍女遺落世間的衣服，經文護體，刀槍不入。	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	衣服	2240	2000	0
10113032	1	1	13	32	2	122	1	-1	-1	聖武衣	79	聖武真君遺落世間的衣服，經文護體，刀槍不入。	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	衣服	2241	2000	0
10113033	1	1	13	33	2	122	1	-1	-1	達摩衣	79	達摩祖師遺落世間的衣服，經文護體，刀槍不入。	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	衣服	2242	2000	0
10113034	1	1	13	34	2	122	1	-1	-1	羅漢衣	79	降龍羅漢遺落世間的衣服，經文護體，刀槍不入。	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	衣服	2243	2000	0
10113035	1	1	13	35	2	122	1	-1	-1	喇嘛衣	79	紅袍喇嘛遺落世間的衣服，經文護體，刀槍不入。	2000	2000	211	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	200	-1	200	-1	-1	-1	Cloth7_2	衣服	2244	2000	0
10113036	1	1	13	36	2	368	1	-1	-1	浮雲甲	84	不知為何物質製成，上有浮雲千丈，名動天下。	2450	2450	217	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	212	-1	212	-1	-1	-1	Cloth7_16	衣服	2245	2000	0
10113037	1	1	13	37	2	368	1	-1	-1	神行甲	84	不知為何物質製成，上有龍翔萬里，名動天下。	2450	2450	217	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	212	-1	212	-1	-1	-1	Cloth7_16	衣服	2246	2000	0
